Month-Year,SET50,log-SET,gmean-SET,scaled-SET,quarter,set-index,ret
2015-08-01,1.96,0.6729444732424258,1.8764546520098477,1.0447208210278007,1.0,905.68,-0.08444111968136203
2015-09-01,1.88,0.6312717768418578,1.876469919325994,1.0018893864481908,1.0,,0.0
2015-10-01,1.94,0.6626879730752367,1.8767380857460447,1.033856167913859,1.0,899.52,-0.006801519300415171
2015-11-01,1.9,0.6418538861723947,1.876836887194594,1.012394864488887,1.0,,0.0
2015-12-01,1.77,0.5709795465857378,1.8763688679777997,0.9430760936533549,0.0,813.55,-0.09557319459267166
2016-01-01,1.83,0.6043159668533296,1.8761699318311502,0.9752879784091855,1.0,,0.0
2016-02-01,1.85,0.6151856390902335,1.8760587361226475,0.9860514064386438,1.0,851.02,0.04605740274107317
2016-03-01,1.96,0.6729444732424258,1.876403799599835,1.0447434092873011,1.0,,0.0
2016-04-01,1.95,0.6678293725756554,1.8767058723227132,1.0392219416822008,1.0,891.83,0.047954219642311724
2016-05-01,1.95,0.6678293725756554,1.8770054757958576,1.0390546695452996,1.0,,0.0
2016-06-01,1.95,0.6678293725756554,1.8773026401690411,1.0388888179312277,1.0,910.56,0.021001760425193083
2016-07-01,2.07,0.7275486072772777,1.8780607939290968,1.1026458684432507,2.0,,0.0
2016-08-01,2.06,0.7227059828014898,1.8787755686088903,1.0968761004217908,2.0,983.26,0.07984097698119852
2016-09-01,1.98,0.6830968447064438,1.8791796764229667,1.053877872952148,1.0,,0.0
2016-10-01,1.96,0.6729444732424258,1.879502686338709,1.0430083001593948,1.0,936.66,-0.04739336492891
2016-11-01,1.96,0.6729444732424258,1.8798231250040724,1.0428290495386845,1.0,,0.0
2016-12-01,2.02,0.7030975114131134,1.8803705591264188,1.0745691832020758,1.0,964.84,0.030085623385219806
2017-01-01,2.04,0.712949807856125,1.8809884605031058,1.0848925442375261,1.0,,0.0
2017-02-01,1.95,0.6678293725756554,1.8812606717458376,1.0366889754753923,1.0,978.46,0.014116330168732594
2017-03-01,1.98,0.6830968447064438,1.881645652602266,1.0524857239281629,1.0,,0.0
2017-04-01,1.98,0.6830968447064438,1.8820276437254007,1.0522703874992152,1.0,993.98,0.015861660159842916
2017-05-01,1.92,0.6523251860396901,1.8821768336118276,1.0201763010236313,1.0,,0.0
2017-06-01,1.93,0.6575200029167941,1.8823635057521673,1.0254084342842544,1.0,994.35,0.00037224089015874817
2017-07-01,1.99,0.688134638736401,1.8827756437191059,1.0571815666415731,1.0,,0.0
2017-08-01,2.05,0.7178397931503168,1.8834040248750574,1.0888179942409764,2.0,1034.29,0.04016694322924508
2017-09-01,2.12,0.7514160886839212,1.8842748244645728,1.1256214662388428,2.0,,0.0
2017-10-01,2.17,0.7747271675523681,1.885310243865063,1.1516366783792367,2.0,1094.74,0.05844589041758108
2017-11-01,2.12,0.7514160886839212,1.8861677704762088,1.1244833612391565,2.0,,0.0
2017-12-01,2.21,0.7929925155296614,1.8873220021376842,1.171687924368484,2.0,1135.14,0.036903739700751004
2018-01-01,2.37,0.8628899551470398,1.8889758103152534,1.2557475604669517,3.0,,0.0
2018-02-01,2.34,0.85015092936961,1.890526102153828,1.238766524812975,3.0,1205.57,0.06204521028243204
2018-03-01,2.26,0.8153648132841944,1.891814621883165,1.1954344335289735,2.0,,0.0
2018-04-01,2.27,0.8197798314933114,1.8931259911089522,1.1999061502867436,2.0,1177.02,-0.023681743905372477
2018-05-01,2.15,0.7654678421395714,1.8940386290205962,1.135687751421434,2.0,,0.0
2018-06-01,1.99,0.688134638736401,1.8943919055186857,1.0506649492302198,1.0,1051.63,-0.10653174967290269
2018-07-01,2.17,0.7747271675523681,1.8953594979495967,1.1454863134066509,2.0,,0.0
2018-08-01,2.17,0.7747271675523681,1.8963203311714636,1.1449015357495556,2.0,1138.8,0.082890370187233
2018-09-01,2.21,0.7929925155296614,1.89740378743031,1.1654149162840852,2.0,,0.0
2018-10-01,2.11,0.7466879474879751,1.8981530319127715,1.1120458460018217,2.0,1102.49,-0.03188443976115207
2018-11-01,2.07,0.7275486072772777,1.8987624177285705,1.0905337795204308,2.0,,0.0
2018-12-01,1.98,0.6830968447064438,1.8990559745840827,1.042784490314808,1.0,1044.92,-0.052218160708940586
2019-01-01,2.09,0.7371640659767196,1.8997250010698656,1.100546812717164,2.0,,0.0
2019-02-01,2.06,0.7227059828014898,1.9002887173954182,1.0843674736290108,1.0,1099.3,0.05204226160854408
2019-03-01,2.04,0.712949807856125,1.9007808031363096,1.073521081994358,1.0,,0.0
2019-04-01,2.08,0.7323678937132266,1.901403691808965,1.0942871458760404,2.0,1112.39,0.01190757754934979
