Month-Year,SET,log-SET,gmean-SET,scaled-SET,quarter
1988-04-01,3.07,1.1216775615991057,3.07,,
1988-05-01,3.16,1.1505720275988207,3.1146749429113787,1.0293159609120521,3.0
1988-06-01,3.52,1.2584609896100056,3.2443127042829154,1.1301339833266042,3.0
1988-07-01,3.51,1.2556160374777743,3.308786990417933,1.08189324517527,3.0
1988-08-01,3.33,1.2029723039923526,3.3130187540775884,1.0064111136931748,3.0
1988-09-01,3.45,1.2383742310432684,3.3354653067091693,1.0413463539117664,3.0
1988-10-01,3.29,1.1908875647772805,3.3289319968091777,0.986369126185268,3.0
1988-11-01,2.97,1.0885619528146082,3.2817943594282912,0.8921780327284492,2.0
1988-12-01,2.85,1.0473189942805592,3.230754626216653,0.8684273564588878,2.0
1989-01-01,3.23,1.172482137234565,3.230679155662004,0.9997664241627856,3.0
1989-02-01,3.35,1.208960345836975,3.2413485678190477,1.0369336720202864,3.0
1989-03-01,3.45,1.2383742310432684,3.2582433423605734,1.0643717970515416,3.0
1989-04-01,3.87,1.3532545070416904,3.301655693742789,1.1877565894744415,3.0
1989-05-01,4.04,1.3962446919730587,3.3495962858230253,1.2236284987730555,3.0
1989-06-01,4.79,1.5665304114228238,3.4304308510824884,1.4300230807734655,3.0
1989-07-01,5.05,1.6193882432872684,3.51435062569833,1.4721182904492738,3.0
1989-08-01,5.42,1.6900958154515549,3.6050640304490273,1.5422479363233719,3.0
1989-09-01,5.61,1.724550719534605,3.6947275626711567,1.556144343794429,3.0
1989-10-01,5.24,1.6563214983329508,3.7633031404245894,1.418237180175652,3.0
1989-11-01,5.33,1.673351238177753,3.82936799465781,1.416308971431584,3.0
1989-12-01,6.75,1.9095425048844386,3.9341399195275506,1.7626929585813222,3.0
1990-01-01,6.92,1.9344157696295783,4.036433622189382,1.7589613337471282,3.0
1990-02-01,6.4,1.8562979903656263,4.118142658850274,1.5855580938622267,3.0
1990-03-01,6.19,1.8229350866965048,4.188668008192611,1.5031048005821537,3.0
1990-04-01,6.36,1.8500283773520307,4.259230922073266,1.5183824517866977,3.0
1990-05-01,7.11,1.9615022438151495,4.344005401074176,1.6693154539127606,3.0
1990-06-01,7.21,1.9754689512968577,4.426293093291754,1.6597585256724423,3.0
1990-07-01,7.32,1.9906103279732201,4.50653450417228,1.653754020738886,3.0
1990-08-01,5.03,1.6154199841116479,4.523643795713597,1.1161569927719583,3.0
1990-09-01,3.88,1.355835153635182,4.500559533133831,0.8577156326226469,2.0
1990-10-01,3.79,1.332366019094335,4.47568155222291,0.8421175127442311,1.0
1990-11-01,3.13,1.1410330045520618,4.425940689758596,0.6993348305679705,1.0
1990-12-01,3.2,1.1631508098056809,4.382654529396146,0.7230101405119683,1.0
1991-01-01,3.33,1.2029723039923526,4.347390181409416,0.7598134823688274,1.0
1991-02-01,3.79,1.332366019094335,4.330380571556405,0.8717874039020093,2.0
1991-03-01,4.2,1.4350845252893227,4.326704808833593,0.9698916597740176,3.0
1991-04-01,4.13,1.4182774069729414,4.3212672415538345,0.9545370397277873,2.0
1991-05-01,3.72,1.3137236682850553,4.304263048211808,0.8608585843124964,2.0
1991-06-01,3.53,1.2612978709452054,4.2824321858199275,0.8201171630220246,1.0
1991-07-01,3.14,1.144222799920162,4.249339920311071,0.7332281899050799,1.0
1991-08-01,2.98,1.091923300517313,4.212722086587727,0.701285389233312,1.0
1991-09-01,2.79,1.0260415958332743,4.171592619797138,0.6622796241135097,0.0
1991-10-01,2.69,0.9895411936137477,4.129243598340977,0.6448376543850567,0.0
1991-11-01,2.71,0.9969486348916096,4.089909125177871,0.6562945332381959,0.0
1991-12-01,2.82,1.0367368849500223,4.056257874891267,0.6895018724596619,1.0
1992-01-01,2.93,1.075002423028976,4.027677905074701,0.7223406623471991,1.0
1992-02-01,2.83,1.0402767116551463,3.99754816383816,0.7026381122567725,1.0
1992-03-01,3.04,1.1118575154181303,3.9748084320624506,0.760466134592162,1.0
1992-04-01,2.87,1.0543120297715298,3.948478595328344,0.7220473763840772,1.0
1992-05-01,2.48,0.9082585601768908,3.9119223523800275,0.6280900200229578,0.0
1992-06-01,2.67,0.9820784724121582,3.8827345226008942,0.6825288846481226,0.0
1992-07-01,2.77,1.0188473201992472,3.857601415708452,0.7134147297159229,1.0
1992-08-01,2.81,1.0331844833456545,3.8346075042646657,0.7284319184863066,1.0
1992-09-01,3.17,1.1537315878891892,3.8211153348646065,0.8266817389979232,1.0
1992-10-01,3.33,1.2029723039923526,3.8115696231162715,0.8714733024717748,2.0
1992-11-01,3.0,1.0986122886681098,3.7953079915978485,0.787077318962169,1.0
1992-12-01,3.05,1.1151415906193203,3.780778937191742,0.8036238446924912,1.0
1993-01-01,3.17,1.1537315878891892,3.7693107198477396,0.8384515605545,1.0
1993-02-01,3.0,1.0986122886681098,3.754754867983856,0.7959014851715871,1.0
1993-03-01,2.81,1.0331844833456545,3.736660729865973,0.7483844082500253,1.0
1993-04-01,2.69,0.9895411936137477,3.7165827688733253,0.7198940964855766,1.0
1993-05-01,2.58,0.9477893989335261,3.6947662567389337,0.6941860737254943,1.0
1993-06-01,2.68,0.9858167945227654,3.675982558361434,0.7253503506783175,1.0
1993-07-01,2.77,1.0188473201992472,3.659765244260405,0.7535400280121909,1.0
1993-08-01,2.92,1.0715836162801904,3.6470729761874683,0.7978653834639869,1.0
1993-09-01,2.91,1.0681530811834012,3.634618436278196,0.7979001295011157,1.0
1993-10-01,3.61,1.2837077723447896,3.634249765589652,0.993226679303535,3.0
